"shock","omega","sigma_q","sigma_t","phi","eta","convergio","Variable","Cambio_Pct","Impacto_PIB_Pct","parametro_var","valor_var"
"fit",1.5,2,2.375,0.1,0.5,TRUE,"Tax",-0.5499,-0.1,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"FIRMTAX",-3.0591,-0.1457,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"PITAX",0.3133,0.0057,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"VAT",0.3773,0.0325,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TPROD",0.3677,0.0054,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TARANCEL",0.3668,0.002,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAV",0.3133,0.0103,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAVf",1.2064,0.2257,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAVg",-4.0742,-0.0904,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"INC",0.3133,0.217,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"BTINC",0.3133,0.2227,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"INGG",-0.3873,-0.0862,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_1",0.036,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_2",0.0379,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_3",0.0304,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"pk",0.3452,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"exr",0.2703,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj",0.3792,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_h",0.0426,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_f",0.487,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"U",0.0983,0.0085,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.7822,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_2",-3.9827,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.1932,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_1",0.3604,0.0072,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_2",0.3795,0.0394,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_3",0.3043,0.0859,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"PIB_real",0.145879018979578,NA,"sigma_t",2.375
"fit",1.5,2,3,0.1,0.5,TRUE,"Tax",-0.55,-0.1,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"FIRMTAX",-3.0601,-0.1457,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"PITAX",0.3133,0.0057,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"VAT",0.3778,0.0326,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TPROD",0.367,0.0054,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TARANCEL",0.3678,0.002,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAV",0.3133,0.0103,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAVf",1.2055,0.2256,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAVg",-4.0739,-0.0904,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"INC",0.3133,0.2171,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"BTINC",0.3133,0.2227,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"INGG",-0.3875,-0.0862,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_1",0.0361,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_2",0.0379,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_3",0.0304,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"pk",0.3441,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"exr",0.2694,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"inv_adj",0.3791,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_h",0.0429,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_f",0.4869,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"U",0.0989,0.0085,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_1",-3.7985,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_2",-3.9892,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_3",-3.1976,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_1",0.362,0.0073,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_2",0.3801,0.0394,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_3",0.3047,0.0861,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"PIB_real",0.146201504880517,NA,"sigma_t",3
"iva",1.5,2,1.5,0.05,0.5,TRUE,"Tax",0.0319,0.0058,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"FIRMTAX",-0.4833,-0.023,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"PITAX",-0.4338,-0.0079,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"VAT",0.5498,0.0474,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"TPROD",-0.5439,-0.008,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"TESP",0,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"TARANCEL",-0.4976,-0.0027,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"SAV",-0.4338,-0.0142,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"SAVf",-0.4752,-0.0889,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"SAVg",0.6189,0.0137,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"TOTAL_SAV",NA,NA,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"SAVext",0,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"TRGOV",0,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"INC",-0.4338,-0.3006,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"BTINC",-0.4338,-0.3085,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"INGG",-0.0611,-0.0136,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"w__Trabajo_1",-0.0236,NA,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"w__Trabajo_2",-0.0273,NA,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"w__Trabajo_3",-0.0223,NA,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"pk",-0.4833,NA,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"exr",-0.3788,NA,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"inv_adj",-0.0717,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"inv_adj_h",-0.0619,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"inv_adj_f",-0.0826,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"U",-0.1421,-0.0123,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"u_rate__Trabajo_1",4.943,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"u_rate__Trabajo_2",5.7077,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"u_rate__Trabajo_3",4.6605,0,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"LD__Trabajo_1",-0.471,-0.0094,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"LD__Trabajo_2",-0.5439,-0.0564,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"LD__Trabajo_3",-0.4441,-0.1254,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"PIB_real",-0.118353414521111,NA,"phi",0.05
"iva",1.5,2,1.5,0.075,0.5,TRUE,"Tax",0.0212,0.0039,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"FIRMTAX",-0.4953,-0.0236,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"PITAX",-0.444,-0.008,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"VAT",0.5385,0.0464,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"TPROD",-0.555,-0.0082,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"TESP",0,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"TARANCEL",-0.5088,-0.0028,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"SAV",-0.444,-0.0145,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"SAVf",-0.4869,-0.0911,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"SAVg",0.6092,0.0135,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"TOTAL_SAV",NA,NA,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"SAVext",0,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"TRGOV",0,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"INC",-0.444,-0.3077,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"BTINC",-0.444,-0.3157,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"INGG",-0.072,-0.016,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"w__Trabajo_1",-0.0354,NA,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"w__Trabajo_2",-0.0407,NA,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"w__Trabajo_3",-0.0334,NA,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"pk",-0.4953,NA,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"exr",-0.3908,NA,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"inv_adj",-0.0715,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"inv_adj_h",-0.061,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"inv_adj_f",-0.0825,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"U",-0.1404,-0.0121,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"u_rate__Trabajo_1",4.9389,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"u_rate__Trabajo_2",5.6853,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"u_rate__Trabajo_3",4.6627,0,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"LD__Trabajo_1",-0.4706,-0.0094,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"LD__Trabajo_2",-0.5418,-0.0562,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"LD__Trabajo_3",-0.4443,-0.1255,"phi",0.075
"iva",1.5,2,1.5,0.075,0.5,TRUE,"PIB_real",-0.117982046109721,NA,"phi",0.075
"iva",1.5,2,1.5,0.1,0.5,TRUE,"Tax",0.0105,0.0019,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"FIRMTAX",-0.5073,-0.0242,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"PITAX",-0.4542,-0.0082,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"VAT",0.5272,0.0455,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"TPROD",-0.5661,-0.0083,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"TESP",0,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"TARANCEL",-0.52,-0.0028,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"SAV",-0.4542,-0.0149,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"SAVf",-0.4986,-0.0933,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"SAVg",0.5996,0.0133,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"SAVext",0,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"TRGOV",0,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"INC",-0.4542,-0.3147,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"BTINC",-0.4542,-0.3229,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"INGG",-0.0829,-0.0185,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"w__Trabajo_1",-0.0471,NA,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"w__Trabajo_2",-0.0541,NA,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"w__Trabajo_3",-0.0445,NA,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"pk",-0.5073,NA,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"exr",-0.4028,NA,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"inv_adj",-0.0713,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"inv_adj_h",-0.0601,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"inv_adj_f",-0.0824,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"U",-0.1387,-0.012,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",4.9349,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",5.6637,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",4.6646,0,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"LD__Trabajo_1",-0.4702,-0.0094,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"LD__Trabajo_2",-0.5397,-0.056,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"LD__Trabajo_3",-0.4445,-0.1255,"phi",0.1
"iva",1.5,2,1.5,0.1,0.5,TRUE,"PIB_real",-0.117614538001232,NA,"phi",0.1
"iva",1.5,2,1.5,0.125,0.5,TRUE,"Tax",-2e-04,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"FIRMTAX",-0.5193,-0.0247,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"PITAX",-0.4644,-0.0084,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"VAT",0.516,0.0445,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"TPROD",-0.5771,-0.0085,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"TESP",0,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"TARANCEL",-0.5313,-0.0029,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"SAV",-0.4644,-0.0152,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"SAVf",-0.5102,-0.0955,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"SAVg",0.59,0.0131,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"TOTAL_SAV",NA,NA,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"SAVext",0,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"TRGOV",0,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"INC",-0.4644,-0.3218,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"BTINC",-0.4644,-0.3302,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"INGG",-0.0938,-0.0209,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"w__Trabajo_1",-0.0589,NA,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"w__Trabajo_2",-0.0674,NA,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"w__Trabajo_3",-0.0557,NA,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"pk",-0.5193,NA,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"exr",-0.4148,NA,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"inv_adj",-0.0711,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"inv_adj_h",-0.0593,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"inv_adj_f",-0.0823,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"U",-0.137,-0.0118,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"u_rate__Trabajo_1",4.9309,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"u_rate__Trabajo_2",5.643,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"u_rate__Trabajo_3",4.6664,0,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"LD__Trabajo_1",-0.4699,-0.0094,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"LD__Trabajo_2",-0.5377,-0.0558,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"LD__Trabajo_3",-0.4447,-0.1256,"phi",0.125
"iva",1.5,2,1.5,0.125,0.5,TRUE,"PIB_real",-0.117250652197898,NA,"phi",0.125
"iva",1.5,2,1.5,0.15,0.5,TRUE,"Tax",-0.0109,-0.002,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"FIRMTAX",-0.5312,-0.0253,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"PITAX",-0.4745,-0.0086,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"VAT",0.5048,0.0435,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"TPROD",-0.5881,-0.0087,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"TESP",0,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"TARANCEL",-0.5424,-0.003,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"SAV",-0.4745,-0.0155,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"SAVf",-0.5219,-0.0976,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"SAVg",0.5805,0.0129,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"TOTAL_SAV",NA,NA,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"SAVext",0,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"TRGOV",0,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"INC",-0.4745,-0.3288,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"BTINC",-0.4745,-0.3374,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"INGG",-0.1047,-0.0233,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"w__Trabajo_1",-0.0706,NA,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"w__Trabajo_2",-0.0806,NA,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"w__Trabajo_3",-0.0668,NA,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"pk",-0.5312,NA,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"exr",-0.4268,NA,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"inv_adj",-0.0709,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"inv_adj_h",-0.0584,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"inv_adj_f",-0.0822,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"U",-0.1353,-0.0117,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"u_rate__Trabajo_1",4.927,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"u_rate__Trabajo_2",5.6231,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"u_rate__Trabajo_3",4.668,0,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"LD__Trabajo_1",-0.4695,-0.0094,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"LD__Trabajo_2",-0.5358,-0.0556,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"LD__Trabajo_3",-0.4448,-0.1256,"phi",0.15
"iva",1.5,2,1.5,0.15,0.5,TRUE,"PIB_real",-0.116890171360828,NA,"phi",0.15
"pit",1.5,2,1.5,0.05,0.5,TRUE,"Tax",0.1209,0.022,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"FIRMTAX",-0.8964,-0.0427,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"PITAX",9.1055,0.1648,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"VAT",-0.9228,-0.0796,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"TPROD",-1.0723,-0.0158,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"TESP",0,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"TARANCEL",-0.8692,-0.0047,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"SAV",-1.0723,-0.0351,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"SAVf",-0.9254,-0.1731,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"SAVg",1.5278,0.0339,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"TOTAL_SAV",NA,NA,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"SAVext",0,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"TRGOV",0,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"INC",-1.0723,-0.743,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"BTINC",-0.8132,-0.5781,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"INGG",-0.0678,-0.0151,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"w__Trabajo_1",-0.0433,NA,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"w__Trabajo_2",-0.0501,NA,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"w__Trabajo_3",-0.0419,NA,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"pk",-0.8964,NA,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"exr",-0.703,NA,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"inv_adj",-0.1683,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"inv_adj_h",-0.2498,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"inv_adj_f",-0.1757,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"U",-0.5327,-0.046,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"u_rate__Trabajo_1",9.0454,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"u_rate__Trabajo_2",10.4558,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"u_rate__Trabajo_3",8.7654,0,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"LD__Trabajo_1",-0.8619,-0.0173,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"LD__Trabajo_2",-0.9963,-0.1034,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"LD__Trabajo_3",-0.8353,-0.2359,"phi",0.05
"pit",1.5,2,1.5,0.05,0.5,TRUE,"PIB_real",-0.39025837970158,NA,"phi",0.05
"pit",1.5,2,1.5,0.075,0.5,TRUE,"Tax",0.1008,0.0183,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"FIRMTAX",-0.9188,-0.0438,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"PITAX",9.0846,0.1645,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"VAT",-0.9436,-0.0814,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"TPROD",-1.0929,-0.0161,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"TESP",0,0,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"TARANCEL",-0.8901,-0.0049,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"SAV",-1.0913,-0.0358,"phi",0.075
"pit",1.5,2,1.5,0.075,0.5,TRUE,"SAVf",-0.9472,-0.1772,"phi",0.075
